,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
4433,1,4,5,1,2,0,1,4,0,4,2,4,1,4,0,4,4,3,2,1,3,1,2,1,2,4,4,1,1,0,5,2,2,1,2,0,1,5,4,3,1,0,3,2,4,5,5,3,5,1,1,0,5,5,2,3,3,2,1,4,2,2,2,3
4434,5,4,0,4,3,0,1,5,3,5,1,2,5,2,0,5,2,4,3,1,4,4,3,5,4,5,5,1,0,2,3,0,0,0,2,3,3,1,5,4,0,2,4,4,1,3,1,1,4,1,1,1,1,0,3,5,3,5,3,5,4,2,0,0
4435,4,3,2,1,1,5,0,0,0,3,0,5,2,4,0,5,1,3,0,2,2,2,3,3,4,3,1,3,3,3,5,0,2,5,4,3,4,1,2,3,3,1,3,1,0,5,0,1,3,2,0,5,0,3,4,2,0,1,1,4,3,5,1,4
4436,2,5,3,0,4,3,3,0,1,5,0,1,4,5,1,5,2,1,2,3,5,5,2,0,5,1,4,2,2,0,2,1,0,0,4,4,3,2,4,3,4,2,4,3,4,1,1,1,3,1,1,2,5,4,2,1,4,0,2,4,4,5,4,2
4437,0,1,0,1,5,4,4,0,0,0,0,0,0,5,1,1,5,0,1,4,1,1,0,2,0,5,3,4,0,4,1,4,2,3,2,2,4,4,4,2,3,4,1,3,3,0,1,0,1,1,5,4,3,0,3,4,4,5,4,0,2,4,4,0
4438,4,1,2,0,4,1,3,5,0,5,5,5,4,0,2,5,1,3,0,4,2,5,4,4,4,3,3,4,4,2,5,5,4,2,1,5,4,2,2,4,4,3,0,1,4,4,2,2,5,3,1,4,3,4,1,0,4,1,4,1,1,4,4,0
4439,1,5,5,0,5,0,2,2,1,0,2,3,1,0,2,0,2,2,4,3,2,1,4,3,3,1,0,1,0,3,0,0,3,5,2,5,1,0,2,3,5,5,0,3,1,4,2,5,0,0,4,5,4,4,0,5,1,3,2,5,5,0,3,0
4440,0,5,3,1,0,1,5,3,1,2,3,4,1,0,3,3,1,5,4,0,4,5,2,4,3,1,2,3,0,2,0,0,5,3,4,2,4,2,5,5,2,0,0,5,2,1,1,1,4,3,1,3,5,1,3,5,5,5,5,0,3,2,0,3
4441,0,1,0,1,1,3,3,0,0,1,1,0,2,4,4,3,0,5,1,5,4,4,2,0,4,1,0,1,5,4,4,5,0,0,1,3,4,5,2,3,2,3,2,4,0,2,2,4,4,2,0,4,1,1,3,5,5,0,3,5,1,4,4,2
4442,0,3,5,4,2,0,1,2,1,0,0,5,0,0,2,1,2,3,2,5,5,4,0,4,2,4,4,1,4,2,2,0,5,1,0,2,2,2,4,5,5,0,3,1,2,3,5,5,3,4,4,1,0,0,1,1,4,2,2,1,3,2,2,3
4443,5,3,1,4,0,1,0,0,5,2,2,2,4,2,2,2,3,5,1,0,0,3,5,0,0,5,4,3,1,3,0,0,2,1,2,3,2,4,2,4,2,3,2,5,5,5,4,5,2,4,0,1,3,2,2,3,4,2,3,2,5,0,2,2
4444,5,1,2,1,1,4,2,4,5,4,0,5,1,0,4,3,0,0,1,5,1,5,1,1,5,2,2,3,5,1,4,5,4,3,2,2,2,3,2,4,5,5,5,1,0,2,1,2,4,2,1,1,2,3,2,3,3,2,2,3,4,2,4,1
4445,3,3,5,5,5,0,2,4,0,2,2,5,4,4,4,0,3,1,2,1,0,1,1,0,2,1,2,0,5,4,5,2,1,4,5,3,0,3,4,5,4,3,4,2,1,1,4,5,3,0,1,3,3,5,2,4,0,5,1,5,4,1,1,1
4446,3,0,2,1,3,2,3,0,4,1,2,3,3,3,2,0,2,0,1,2,4,4,5,5,5,4,1,5,2,1,1,1,4,2,5,2,5,4,0,1,0,4,4,3,0,5,5,1,1,3,5,5,3,0,4,2,5,0,2,3,5,2,5,3
4447,5,0,2,3,0,0,5,0,5,2,3,5,5,0,2,3,4,2,3,4,3,3,4,5,1,5,0,1,0,4,3,4,3,5,2,0,1,1,1,5,4,5,3,5,1,0,5,0,5,0,4,0,4,2,4,4,2,1,0,5,1,2,4,1
4448,5,3,1,2,0,5,4,3,3,4,3,4,2,2,4,2,4,0,1,3,2,0,3,5,2,4,3,5,3,2,5,4,3,4,0,3,1,4,4,1,3,4,3,3,3,2,1,2,3,5,3,1,4,4,5,3,1,2,0,3,4,0,0,1
4449,0,4,1,4,4,0,1,3,2,3,1,2,1,0,3,3,2,3,2,3,4,4,2,3,3,2,1,4,4,0,1,4,0,3,1,1,0,1,4,4,5,5,3,3,0,3,2,2,4,3,3,2,0,4,3,0,3,2,0,5,2,5,2,4
4450,4,0,1,2,0,1,5,2,1,0,1,1,1,2,2,1,4,0,5,0,2,5,0,0,4,5,5,0,1,4,4,2,5,0,0,1,2,1,0,5,0,4,1,1,1,3,1,4,2,2,3,4,4,4,1,5,2,1,0,2,1,4,2,1
4451,1,4,2,4,3,0,1,3,0,0,1,3,1,0,1,4,4,2,4,2,2,1,2,3,5,1,2,1,2,1,2,5,4,0,2,3,3,2,5,2,3,1,5,1,1,3,2,0,2,3,5,5,3,2,5,3,0,4,3,3,1,5,3,5
4452,1,1,2,5,2,0,1,2,3,1,4,4,1,4,4,5,5,2,2,3,2,5,4,0,2,0,0,3,4,0,0,3,3,5,0,2,2,2,1,1,5,3,4,3,4,4,1,3,5,0,2,0,2,2,2,5,2,1,5,3,3,1,0,2
4453,5,1,3,3,2,0,5,2,2,3,5,5,4,0,2,5,5,5,1,4,0,0,3,0,2,4,1,4,1,4,0,5,1,1,0,1,3,0,5,5,1,2,3,2,4,1,2,0,0,3,1,1,1,0,1,4,3,5,3,0,5,0,0,4
4454,1,3,1,1,4,2,3,1,2,1,4,0,4,1,4,3,2,5,4,5,1,4,2,5,3,0,0,1,4,4,5,2,1,2,5,5,0,5,3,0,0,5,4,1,3,2,5,1,2,2,3,5,1,5,4,4,5,0,4,4,3,0,1,1
4455,2,5,2,3,5,5,1,1,2,4,2,4,1,2,4,0,1,3,5,3,0,4,2,2,2,4,4,4,2,5,5,3,5,0,2,2,0,0,0,2,0,2,0,2,5,1,3,5,2,1,3,1,2,3,4,0,1,5,0,3,4,4,0,4
4456,2,3,3,3,5,3,2,0,0,5,3,2,3,2,2,2,3,4,0,5,3,5,0,3,4,5,3,0,0,1,5,3,2,1,2,2,3,4,3,5,4,4,0,2,2,3,2,2,3,3,4,0,1,0,4,5,5,1,4,4,3,2,2,5
4457,3,3,0,1,0,1,2,3,1,5,0,2,0,1,0,0,0,1,0,5,3,1,0,5,5,2,5,1,0,1,0,3,0,5,5,5,0,2,1,2,2,4,5,0,0,3,5,2,5,1,4,2,1,2,1,4,1,2,2,4,1,1,2,1
4458,3,1,1,4,4,5,0,5,5,1,4,3,3,2,0,1,4,5,0,4,5,3,2,1,1,1,4,3,1,2,2,1,4,3,0,5,3,2,2,0,2,4,5,2,1,1,1,2,5,4,2,5,4,4,5,5,0,4,3,2,2,5,0,1
4459,2,0,4,4,0,5,1,0,1,5,5,2,5,1,1,3,3,5,5,0,4,0,0,1,2,5,0,1,1,3,5,4,0,1,5,2,1,1,0,3,2,3,0,5,3,0,4,5,5,1,3,2,2,2,1,3,2,3,1,2,4,2,1,1
4460,0,5,4,0,5,2,0,1,0,0,3,0,2,5,2,3,3,5,3,1,4,3,2,2,5,0,1,3,0,1,0,0,1,0,0,5,4,3,4,4,0,4,2,3,2,0,0,0,4,5,4,0,1,4,0,5,0,2,2,3,3,0,1,0
4461,5,2,1,0,4,4,4,1,4,2,0,3,5,5,2,3,0,5,0,1,4,1,3,2,0,4,5,4,5,4,1,0,4,2,4,5,2,0,2,5,3,4,4,2,5,3,3,3,5,0,3,4,1,0,3,0,0,2,4,0,0,5,4,1
4462,3,2,1,5,5,3,0,1,3,2,4,5,4,2,5,2,2,0,3,3,4,2,5,2,1,5,5,0,2,3,0,4,3,0,3,2,5,5,1,3,2,2,2,3,4,5,2,3,4,4,0,0,0,4,0,3,3,1,1,3,3,3,2,1
4463,5,4,1,1,2,0,5,2,5,3,3,0,4,0,4,0,3,2,0,0,3,4,0,1,1,3,5,2,1,1,4,0,0,0,2,3,4,0,0,2,3,5,1,4,3,5,3,5,5,2,0,5,1,2,4,3,4,3,0,1,5,5,5,3
4464,0,0,3,1,2,0,0,2,1,4,1,0,5,4,0,3,3,2,4,2,2,2,5,4,4,0,2,0,2,2,1,2,3,0,5,5,3,5,3,0,3,2,1,4,4,2,3,3,1,2,0,0,1,0,1,0,1,3,5,3,3,3,5,4
4465,3,2,5,0,5,3,4,4,0,4,2,0,5,3,4,3,5,2,5,2,1,0,4,4,1,5,5,4,0,5,3,0,2,1,5,5,1,0,3,5,3,3,2,3,4,4,4,5,0,5,1,5,3,5,2,2,4,3,3,4,0,5,5,5
4466,2,5,0,5,0,3,2,5,0,0,4,5,2,4,2,4,0,4,2,3,5,0,4,0,5,0,4,2,1,0,3,5,5,0,5,4,4,4,2,5,0,4,4,0,5,1,0,0,3,5,4,0,5,3,0,3,4,4,3,2,4,5,3,1
4467,2,3,2,0,1,4,1,4,0,1,5,4,5,5,5,5,4,4,1,3,3,0,5,3,3,4,4,1,5,0,3,2,1,3,5,4,3,3,3,3,4,4,2,0,0,2,2,2,0,3,3,1,1,1,2,1,5,3,1,0,0,5,4,1
4468,3,5,5,0,3,2,5,2,5,1,4,1,3,2,0,2,5,1,3,3,3,1,4,3,0,5,0,4,1,0,1,2,3,5,5,5,0,3,0,1,4,3,4,1,0,3,1,4,0,0,1,0,2,3,2,4,1,5,5,4,2,2,4,3
4469,1,1,2,5,3,2,5,1,0,1,4,2,3,0,4,1,3,5,0,3,5,2,5,0,5,4,0,5,2,3,5,1,2,2,3,4,4,0,1,2,1,1,0,1,5,2,3,0,0,5,5,1,4,1,4,5,2,0,1,5,0,4,0,3
4470,3,5,3,3,2,3,0,5,4,4,2,0,1,0,1,2,4,0,1,5,0,2,5,1,4,4,3,3,0,4,4,2,4,1,4,4,4,1,3,3,3,1,2,2,5,5,1,3,1,2,0,2,3,1,3,2,2,3,1,1,3,1,1,4
4471,4,3,4,1,3,4,5,1,4,3,3,3,2,4,3,4,2,4,5,2,0,2,3,1,1,5,3,3,1,3,2,0,3,5,1,4,0,3,4,5,4,0,5,2,4,4,1,1,2,0,5,3,3,3,4,5,1,1,0,2,5,3,2,2
4472,2,0,1,0,5,3,2,2,4,2,4,1,2,1,2,4,4,0,3,3,2,1,1,3,3,2,2,1,0,2,0,4,2,2,4,4,1,0,5,1,0,5,4,1,4,3,3,1,0,5,0,3,2,5,3,4,2,5,5,2,1,1,4,5
4473,4,3,0,0,5,1,1,5,0,4,1,1,5,4,2,3,1,1,5,4,4,1,5,1,3,5,2,5,1,2,0,4,5,0,2,0,2,4,2,1,2,4,5,4,1,0,5,5,0,3,4,2,4,2,1,4,3,3,5,5,5,2,0,4
4474,1,4,4,1,5,0,1,5,4,2,0,0,5,1,4,2,5,3,1,0,0,5,3,4,0,5,3,1,4,1,1,2,3,3,5,3,3,5,3,3,2,2,2,3,5,4,4,0,0,2,0,4,2,1,5,5,1,5,2,4,1,0,4,2
4475,2,1,4,5,2,3,5,3,1,2,0,1,0,2,5,4,0,0,5,5,0,5,1,5,3,5,4,1,5,3,1,0,2,2,1,0,5,0,5,4,1,0,3,1,4,4,5,2,0,2,5,4,4,3,1,4,4,1,1,5,2,1,4,4
4476,2,1,3,3,1,0,1,3,2,1,1,1,3,1,4,2,3,0,1,0,0,3,0,1,4,4,0,3,2,2,1,2,1,4,5,3,3,5,5,5,5,2,0,2,0,5,3,5,0,5,5,5,2,4,3,5,0,1,3,2,2,5,3,2
4477,4,0,5,4,5,5,2,5,2,2,0,2,4,2,2,0,3,0,0,2,4,0,1,2,5,1,5,2,5,1,5,3,2,1,4,3,4,5,2,1,0,3,3,1,4,4,4,5,4,1,3,1,0,3,0,1,1,4,5,3,2,1,5,5
4478,2,1,0,5,0,1,3,0,1,3,2,5,3,4,2,5,2,1,4,0,0,0,2,5,0,5,5,5,0,0,1,1,2,3,1,0,2,3,1,5,4,5,3,4,0,5,2,5,2,3,5,5,0,5,1,0,5,5,4,1,2,3,3,1
4479,3,0,1,3,5,3,1,3,5,3,2,0,2,1,3,4,3,2,5,5,0,3,0,1,5,2,5,0,0,5,3,5,4,4,4,5,3,1,5,3,2,0,0,3,2,3,4,4,1,4,1,1,5,0,1,4,3,3,3,3,3,3,2,0
4480,2,3,1,3,1,0,2,0,3,2,1,3,4,4,0,3,2,3,3,4,4,5,0,5,1,2,0,4,1,4,1,2,0,2,3,4,1,1,0,3,0,1,5,3,4,0,2,0,1,3,2,2,0,0,2,2,0,2,4,5,4,1,1,0
4481,3,0,5,2,4,0,1,1,2,3,5,0,1,3,5,5,3,0,1,5,2,0,3,2,2,2,1,5,4,4,3,3,3,0,1,5,0,4,5,2,0,5,2,5,4,4,5,4,4,4,1,0,3,3,0,3,3,3,4,2,2,0,0,0
4482,5,0,0,3,5,1,1,4,1,2,3,2,3,1,3,2,2,2,4,4,5,0,3,4,0,4,5,5,5,4,0,1,2,1,1,1,4,4,0,0,4,5,1,1,4,4,4,4,3,1,1,5,0,2,2,3,5,1,0,1,0,5,5,4
4483,1,4,0,5,3,4,3,5,1,2,0,5,1,1,4,1,5,2,0,0,2,3,4,1,5,2,3,4,0,0,0,1,3,3,5,2,3,3,5,0,0,2,2,0,4,4,2,3,5,1,3,3,1,2,4,3,2,3,5,3,2,5,4,3
4484,1,3,0,4,5,4,3,3,1,3,1,5,2,4,5,2,0,3,3,5,5,0,2,2,0,3,2,2,5,5,2,0,3,5,1,0,1,1,3,3,5,0,5,0,3,3,0,1,5,5,3,0,5,4,4,1,1,1,4,0,4,0,1,0
4485,0,5,5,5,2,1,1,2,1,0,3,1,1,1,5,2,1,5,1,3,1,1,0,4,2,0,0,5,5,0,1,1,2,0,2,2,4,4,2,4,0,4,5,5,5,4,2,1,5,2,1,3,4,4,1,5,4,1,5,2,4,0,1,2
4486,1,3,5,5,5,1,4,4,2,0,2,2,1,4,1,5,5,5,5,0,5,5,4,0,2,2,4,0,0,0,1,3,5,5,5,4,4,1,5,1,3,3,1,3,2,2,1,2,1,2,2,1,5,4,2,2,2,0,1,5,0,1,1,1
4487,5,1,4,3,5,2,0,2,4,5,1,0,2,2,4,3,1,4,1,3,2,3,0,2,5,0,4,4,4,2,3,3,1,2,2,1,1,4,0,3,0,0,2,5,5,3,2,4,3,3,5,5,1,5,4,0,2,1,1,4,4,0,4,4
4488,2,4,1,3,5,5,5,4,4,5,0,5,4,5,4,0,1,3,4,5,3,1,3,2,3,1,5,1,1,2,1,4,2,3,2,5,2,3,4,4,4,2,3,3,4,0,1,1,0,0,1,0,4,2,0,3,2,0,1,2,4,3,5,1
4489,2,4,2,5,1,0,1,2,5,5,2,1,5,3,5,4,4,1,5,3,3,0,1,0,2,5,2,1,0,2,0,0,4,0,5,1,1,1,1,4,3,2,0,3,2,4,1,0,5,0,2,2,0,4,4,5,2,1,4,1,1,5,5,4
4490,5,4,5,5,0,5,0,3,4,0,3,5,0,0,2,2,3,0,1,0,3,1,1,0,0,0,3,0,4,1,3,1,0,3,5,4,5,0,0,4,3,2,0,3,4,0,3,4,3,2,3,3,3,5,5,1,4,0,3,2,2,2,1,3
4491,5,3,4,3,5,1,4,4,1,2,4,3,1,0,4,1,4,5,1,1,5,3,1,2,0,4,0,3,5,5,1,5,1,0,1,2,0,0,0,1,4,3,5,1,3,1,3,0,2,2,1,4,1,4,4,3,1,1,4,4,0,0,0,2
4492,1,5,3,0,1,4,3,0,5,5,2,5,1,1,5,1,2,1,2,1,3,4,0,0,3,1,3,0,0,3,5,2,2,0,0,5,2,4,1,5,3,4,2,5,3,1,0,1,5,3,5,1,0,0,5,3,0,2,1,0,5,4,2,0
4493,2,2,3,3,1,5,0,1,2,5,0,2,2,4,4,4,1,1,2,5,1,2,3,4,2,4,4,5,2,5,4,0,1,4,0,4,1,5,5,3,1,3,1,3,3,0,3,1,1,0,4,1,1,5,1,0,0,3,1,5,2,2,4,0
4494,5,2,2,5,4,0,2,3,3,1,3,0,5,5,5,2,3,3,1,3,5,0,1,1,0,5,0,5,1,1,0,1,4,4,2,3,0,4,0,3,3,1,5,3,4,4,2,0,0,4,4,4,0,2,5,0,1,3,2,3,0,5,1,0
4495,4,4,3,4,1,3,5,0,5,1,2,0,4,2,4,1,0,1,5,2,1,2,4,3,1,5,4,4,1,0,1,3,1,5,2,2,0,3,5,1,3,0,5,0,4,1,4,3,1,4,0,4,4,3,3,2,0,5,2,1,0,2,5,1
4496,2,5,5,4,5,2,2,1,1,3,1,4,3,5,1,1,0,3,0,2,4,2,4,2,3,0,4,3,1,4,3,0,0,0,4,0,5,3,5,2,1,2,0,1,4,3,5,5,3,4,4,0,3,0,3,0,5,2,1,2,5,3,2,0
4497,3,3,4,3,5,3,1,1,0,3,2,3,4,3,4,3,0,4,4,5,3,5,4,3,3,5,4,5,1,5,4,0,1,1,1,2,3,1,3,0,4,0,5,5,3,4,4,0,5,2,4,3,4,3,0,3,2,3,3,0,2,2,3,1
4498,1,2,4,3,2,4,3,0,2,0,5,3,0,4,2,5,5,3,0,4,0,1,4,3,1,1,4,3,0,0,3,0,1,4,2,2,4,1,3,5,3,5,0,5,1,4,3,5,1,3,2,1,5,5,1,5,4,1,1,5,1,5,1,0
4499,2,3,3,2,1,1,0,3,4,2,3,0,2,1,5,4,0,1,0,4,2,1,2,4,0,4,4,0,1,1,2,4,1,3,2,2,3,5,2,5,5,2,2,3,5,5,1,5,3,0,5,1,1,4,5,1,0,2,2,4,4,0,4,3
4500,0,3,4,2,2,5,1,4,4,4,1,2,3,2,2,3,0,3,3,1,0,5,0,1,2,3,3,2,5,4,1,5,4,4,2,4,1,3,4,0,2,0,5,2,5,2,4,4,1,0,2,2,3,2,2,5,5,4,5,2,1,1,0,4
4501,1,4,2,2,0,3,2,4,3,4,3,0,0,2,5,0,4,5,0,3,4,0,0,3,4,3,4,3,3,1,1,3,4,0,1,5,1,0,1,1,3,4,0,0,1,3,4,0,4,0,0,2,2,3,0,2,4,0,3,5,4,5,1,0
4502,5,3,0,3,5,2,4,3,0,3,3,3,4,5,1,3,5,2,0,2,4,0,0,5,2,2,4,3,5,1,2,4,2,4,2,4,4,4,0,2,4,4,2,2,1,4,1,3,2,1,4,3,1,0,4,1,3,2,3,3,4,3,1,5
4503,3,3,2,0,4,5,3,3,3,1,1,1,0,0,2,4,5,5,1,3,3,2,0,4,1,0,4,2,1,0,4,1,1,5,5,5,1,0,4,0,2,5,3,0,2,2,5,0,2,4,5,2,4,5,4,3,1,3,1,1,1,3,5,4
4504,3,5,1,2,0,5,1,2,5,2,3,2,0,2,0,0,0,2,1,2,3,1,4,2,3,1,2,1,0,3,3,3,2,1,2,4,2,1,1,3,1,2,5,1,2,5,5,5,1,2,1,4,5,1,2,1,1,2,4,4,3,2,4,5
4505,1,3,0,5,4,3,3,5,3,0,5,2,5,3,3,4,0,0,2,0,4,2,3,3,4,1,3,0,3,5,3,1,2,0,2,1,0,1,1,4,5,5,0,2,2,1,5,4,1,3,4,1,4,3,0,1,0,2,0,5,0,4,0,1
4506,3,0,0,0,5,1,4,0,1,0,2,1,5,5,0,2,0,5,1,2,0,0,0,5,1,3,0,3,0,1,3,4,3,4,0,3,0,1,0,4,1,3,4,0,3,3,2,3,2,3,1,2,0,4,0,3,0,0,1,3,3,2,1,0
4507,2,1,3,2,2,4,1,0,3,1,2,4,2,1,1,4,0,5,0,0,5,0,3,2,3,4,1,0,1,4,2,1,0,0,3,1,5,4,1,1,2,5,3,1,3,1,4,5,3,1,0,0,4,0,1,4,0,4,3,3,0,2,3,2
4508,1,0,2,1,2,5,1,2,1,0,5,5,1,5,3,3,5,4,1,0,0,2,0,3,1,0,4,0,5,1,2,2,0,2,3,0,0,1,5,3,0,2,0,1,1,1,5,4,4,1,0,5,1,3,5,4,2,0,3,5,0,2,5,4
4509,1,1,5,0,4,4,1,0,2,1,3,4,5,4,4,4,4,5,5,3,0,4,1,2,5,0,5,0,0,5,5,5,4,4,1,3,0,2,4,1,5,5,4,1,3,3,0,3,4,2,5,2,1,5,3,1,5,5,0,3,3,5,3,2
4510,0,0,1,4,1,0,3,1,1,1,4,0,2,3,5,3,0,0,0,2,3,2,1,4,4,4,4,0,5,0,1,5,3,3,0,1,5,4,1,3,2,4,4,1,4,4,3,3,3,5,1,2,1,3,5,3,5,1,5,2,5,4,2,5
4511,1,0,1,0,0,0,2,1,3,3,2,3,0,2,2,1,0,0,5,2,5,0,5,3,2,0,4,2,1,1,3,1,0,5,2,0,3,2,4,2,4,5,2,4,5,2,4,5,1,5,1,3,3,5,2,5,4,5,0,0,4,4,1,2
4512,3,1,0,5,2,4,1,2,2,1,3,1,2,2,2,5,5,3,2,1,2,2,5,3,4,0,0,3,2,2,5,5,3,2,1,2,1,2,3,5,5,2,0,3,0,4,0,3,2,1,2,1,2,2,0,0,5,4,3,4,1,3,4,4
4513,2,3,4,2,5,4,2,0,4,0,4,3,3,2,0,4,3,4,3,2,0,3,0,1,4,4,5,2,2,0,3,0,0,2,4,5,2,1,0,5,2,0,5,3,1,2,4,0,5,1,1,1,5,2,4,3,0,1,2,1,4,2,4,3
4514,0,1,0,1,1,0,3,2,3,0,1,2,4,4,0,5,3,3,3,4,2,0,3,2,0,0,0,5,5,2,3,4,3,0,0,1,3,3,2,5,3,5,2,1,1,3,5,5,1,2,4,4,1,0,0,3,2,2,2,1,3,4,4,3
4515,2,1,0,4,2,5,2,0,1,0,2,2,2,2,2,5,1,2,4,1,3,5,5,3,4,3,5,2,3,4,5,2,1,2,3,4,2,4,4,3,0,0,4,5,5,4,1,0,4,5,5,5,4,5,1,2,5,0,1,4,5,2,1,0
4516,0,4,3,3,4,0,0,4,1,5,2,4,3,0,3,0,4,1,5,0,5,5,2,5,2,1,1,2,5,0,2,5,3,3,0,5,5,3,2,3,1,2,4,4,0,5,3,1,1,2,1,4,3,3,0,3,3,3,4,4,1,0,3,2
4517,3,5,4,3,1,2,0,0,1,4,5,2,0,1,2,1,1,5,2,0,4,3,4,3,1,0,3,1,4,5,2,3,3,5,2,2,0,4,0,1,0,4,4,4,4,1,0,0,2,3,3,4,3,3,4,5,3,1,2,5,0,3,5,2
4518,0,3,4,4,0,4,0,4,3,0,3,5,0,1,3,0,1,5,5,4,4,1,3,0,4,1,3,5,3,2,4,3,2,5,0,2,4,5,4,0,1,2,3,0,4,3,0,0,2,2,5,1,3,5,2,5,2,1,3,2,0,1,2,3
4519,2,0,4,0,5,4,0,1,5,5,1,1,5,4,1,2,5,1,1,5,0,1,0,5,4,1,4,5,3,2,0,2,2,3,5,0,5,4,3,2,0,2,4,0,5,0,4,5,5,3,1,1,1,2,2,0,2,5,4,3,1,2,2,4
4520,1,3,3,3,2,1,1,0,5,3,0,3,4,5,4,3,5,3,5,4,2,1,1,1,5,0,1,1,5,5,2,2,4,3,0,2,3,1,1,5,4,2,3,4,0,5,4,5,4,5,4,4,2,0,5,0,3,0,0,4,4,0,1,4
4521,3,5,4,0,3,5,5,5,2,4,4,2,3,5,3,2,5,5,0,0,1,3,2,5,2,3,1,5,3,3,4,3,3,5,5,2,1,5,1,5,2,0,1,4,2,4,1,4,0,3,2,2,5,1,0,1,3,0,3,4,0,5,1,3
4522,1,0,4,2,3,3,3,3,2,5,0,1,0,1,4,1,2,4,3,5,5,2,4,0,3,4,4,4,1,0,4,5,5,0,0,0,5,3,3,4,2,2,1,3,0,0,2,2,2,1,4,3,4,2,4,1,5,0,1,4,4,3,1,2
4523,4,4,5,3,1,0,2,0,4,5,0,4,4,2,0,5,3,5,5,5,3,4,4,4,0,3,2,4,4,4,1,3,3,3,0,2,1,4,5,0,0,3,1,2,2,0,0,1,1,3,4,0,1,0,0,3,3,1,1,2,2,1,0,1
4524,1,3,4,4,5,4,2,2,1,0,3,3,5,0,1,0,0,2,5,1,5,3,4,5,0,3,1,5,0,1,3,2,5,2,4,1,2,4,5,0,1,4,5,4,5,3,0,3,1,2,1,3,0,0,5,0,3,3,4,3,1,0,2,5
4525,5,2,2,4,1,3,1,5,2,3,5,0,2,5,3,4,2,2,5,5,0,1,2,0,5,0,3,4,3,4,1,1,1,2,3,4,0,5,4,0,4,5,3,2,0,4,3,3,2,5,5,2,3,4,2,0,5,1,1,5,1,4,3,0
4526,2,5,1,5,0,3,0,5,1,4,4,1,4,4,4,3,0,0,3,4,3,1,2,1,2,0,0,1,2,1,3,4,0,3,4,3,5,0,1,4,1,1,1,1,5,4,0,0,3,4,5,1,1,0,0,0,4,4,2,2,2,1,3,3
4527,1,3,3,1,2,5,3,1,2,2,1,3,2,4,1,3,1,1,4,5,4,3,0,4,5,3,1,2,1,1,3,4,4,3,4,3,4,5,4,1,1,3,1,2,4,5,1,2,3,0,4,1,2,5,2,0,0,0,3,4,2,5,3,4
4528,4,0,4,2,3,2,3,2,5,5,0,2,4,2,4,3,3,3,0,3,4,4,2,5,4,3,1,1,3,3,0,3,5,2,4,1,5,2,1,4,3,2,0,3,5,2,3,1,2,4,3,1,4,3,1,0,4,1,3,4,3,2,0,2
4529,4,2,5,5,1,1,3,1,2,0,0,1,2,0,0,4,2,5,4,2,0,2,3,5,1,3,0,0,3,3,1,2,3,2,5,2,0,3,2,1,3,3,5,4,3,0,4,5,4,1,3,3,2,2,2,3,4,0,0,0,1,4,4,1
4530,5,5,0,1,1,2,4,4,4,0,5,5,3,0,1,4,3,1,0,5,3,2,3,4,3,4,1,0,1,4,5,4,4,1,2,5,2,4,2,3,2,5,2,1,3,5,2,0,2,5,0,2,5,3,0,0,5,3,0,4,5,0,4,2
4531,2,0,0,3,4,0,2,0,5,3,1,0,0,0,0,2,3,4,3,1,3,5,5,4,4,4,3,2,0,4,5,0,0,1,0,1,4,4,4,3,2,0,0,5,1,2,4,4,1,1,0,4,1,3,3,4,4,3,2,0,4,5,5,0
4532,2,3,2,5,5,2,2,2,3,5,0,5,3,1,1,3,4,5,4,5,1,1,3,5,5,1,2,3,4,0,5,4,4,5,4,4,5,0,5,2,0,4,2,5,5,1,1,1,2,4,4,3,4,5,4,2,3,1,2,1,1,4,1,4
4533,2,5,0,0,4,2,4,0,2,1,2,0,5,1,4,5,1,4,5,3,4,3,1,2,0,5,0,1,4,4,1,4,2,4,5,4,0,0,0,1,1,5,1,2,2,0,3,1,2,2,5,0,4,5,2,1,4,4,1,5,0,0,1,5
4534,5,4,2,0,2,2,4,3,4,3,0,3,2,5,5,3,2,2,3,2,5,1,1,1,0,4,5,4,3,5,4,5,0,2,4,5,1,2,4,1,4,3,2,2,0,4,1,2,0,4,4,4,4,2,1,1,3,4,0,2,1,2,5,0
4535,0,3,2,3,3,1,2,3,0,2,1,4,3,3,5,3,3,2,5,3,4,4,3,0,4,3,3,1,1,5,0,4,5,4,2,4,4,0,1,0,5,3,0,4,1,5,0,1,5,2,5,0,5,1,3,1,0,2,0,4,1,4,5,4
4536,0,4,2,3,0,0,3,2,2,5,4,5,5,3,1,0,1,1,4,3,2,2,5,1,2,0,3,3,3,0,4,3,5,3,3,3,5,5,3,2,3,4,3,5,4,3,1,4,0,0,1,0,2,3,2,1,2,0,0,2,0,4,4,1
4537,0,0,3,5,1,3,5,0,4,0,5,2,4,3,4,0,4,2,2,3,2,0,3,1,0,4,0,0,1,5,2,4,1,2,0,0,4,5,5,1,3,3,2,0,1,2,2,2,4,1,5,4,4,3,0,3,3,3,5,0,3,0,5,1
